WKT,Coordinates,Route Name,Route Number
"POINT (120.98617306515568 14.571903194378317)",14.571903194378317, 120.98617306515568,Baclaran-Blumentritt (via Mabini & Quiapo),31.0
"POINT (120.9883491 14.5608934)",14.5608934,120.9883491,Baclaran-Blumentritt (via Mabini & Quiapo),31.0
"POINT (120.9902922197085 14.5618724197085)",14.5618724197085,120.9902922197085,Baclaran-Blumentritt (via Mabini & Quiapo),31.0
"POINT (120.98934036373275 14.560179022982757)",14.560179022982757, 120.98934036373275,Baclaran-Blumentritt (via Mabini & Quiapo),31.0
"POINT (120.9925248197085 14.5447893197085)",14.5447893197085,120.9925248197085,Baclaran-Blumentritt (via Mabini & Quiapo),31.0
"POINT (120.9943804197085 14.5364846197085)",14.5364846197085,120.9943804197085,Baclaran-Blumentritt (via Mabini & Quiapo),31.0
"POINT (120.99160443486932 14.545071338936191)",14.545071338936191, 120.99160443486932,Baclaran-Blumentritt (via Mabini & Quiapo),31.0
"POINT (120.99031650641663 14.522518749092058)",14.522518749092058, 120.99031650641663,Baclaran-Blumentritt (via Mabini & Quiapo),31.0
"POINT (120.9971660197085 14.6196429197085)",14.6196429197085,120.9971660197085,Dapitan-Pier South 15,32.0
"POINT (120.99677194671085 14.619395525376115)",14.619395525376115, 120.99677194671085,Dapitan-Pier South 15,32.0
"POINT (120.99490010918355 14.617701081645551)",14.617701081645551, 120.99490010918355,Dapitan-Pier South 15,32.0
"POINT (120.9916820197085 14.6146363197085)",14.6146363197085,120.9916820197085,Dapitan-Pier South 15,32.0
"POINT (120.9897918197085 14.6129175197085)",14.6129175197085,120.9897918197085,Dapitan-Pier South 15,32.0
"POINT (120.98965723086638 14.612935196922948)",14.612935196922948, 120.98965723086638,Dapitan-Pier South 15,32.0
