WKT,Coordinates,Route Name,Route Number
"POINT (121.0100718 14.6022396)",14.6022396, 121.0100718,Punta–Quiapo (Barbosa) via Sta. Mesa,97.0
"POINT (121.0003956 14.6013414)",14.6013414, 121.0003956,Punta–Quiapo (Barbosa) via Sta. Mesa,97.0
"POINT (120.9949122 14.6009508)",14.6009508, 120.9949122,Punta–Quiapo (Barbosa) via Sta. Mesa,97.0
"POINT (120.9929824 14.6014762)",14.6014762, 120.9929824,Punta–Quiapo (Barbosa) via Sta. Mesa,97.0
"POINT (120.9897078 14.5980511)",14.5980511, 120.9897078,Punta–Quiapo (Barbosa) via Sta. Mesa,97.0
"POINT (120.987665 14.5967967)",14.5967967, 120.987665,Punta–Quiapo (Barbosa) via Sta. Mesa,97.0
"POINT (120.9866792 14.5969518)",14.5969518, 120.9866792,Punta–Quiapo (Barbosa) via Sta. Mesa,97.0
"POINT (120.9850344 14.597223)",14.597223, 120.9850344,Punta–Quiapo (Barbosa) via Sta. Mesa,97.0
"POINT (120.9859043 14.6069704)",14.6069704, 120.9859043,Recto-Retiro,98.0
"POINT (120.986174 14.6094699)",14.6094699, 120.986174,Recto-Retiro,98.0
"POINT (120.9863185 14.6113114)",14.6113114, 120.9863185,Recto-Retiro,98.0
"POINT (120.9857507 14.6120837)",14.6120837, 120.9857507,Recto-Retiro,98.0
"POINT (120.9888226 14.6144345)",14.6144345, 120.9888226,Recto-Retiro,98.0
"POINT (120.9888864 14.6162455)",14.6162455, 120.9888864,Recto-Retiro,98.0
"POINT (120.9889691 14.6183988)",14.6183988, 120.9889691,Recto-Retiro,98.0
"POINT (121.001206 14.6174925)",14.6174925, 121.001206,Recto–Roxas District via Quezon Ave., Espana Ave.,99.0
"POINT (120.9995121 14.6159623)",14.6159623, 120.9995121,Recto–Roxas District via Quezon Ave., Espana Ave.,99.0
"POINT (120.9974218 14.6140465)",14.6140465, 120.9974218,Recto–Roxas District via Quezon Ave., Espana Ave.,99.0
"POINT (120.9953042 14.6121479)",14.6121479, 120.9953042,Recto–Roxas District via Quezon Ave., Espana Ave.,99.0
"POINT (120.9934882 14.6104932)",14.6104932, 120.9934882,Recto–Roxas District via Quezon Ave., Espana Ave.,99.0
"POINT (120.9925674 14.6096203)",14.6096203, 120.9925674,Recto–Roxas District via Quezon Ave., Espana Ave.,99.0
"POINT (120.9916413 14.6086702)",14.6086702, 120.9916413,Recto–Roxas District via Quezon Ave., Espana Ave.,99.0
"POINT (120.9896175 14.606832)",14.606832, 120.9896175,Recto–Roxas District via Quezon Ave., Espana Ave.,99.0
"POINT (120.988059 14.6060343)",14.6060343, 120.988059,Recto–Roxas District via Quezon Ave., Espana Ave.,99.0
"POINT (120.9697413 14.6064266)",14.6064266, 120.9697413,Divisoria–Gasak via H. Lopez,100.0
"POINT (120.9692046 14.6080787)",14.6080787, 120.9692046,Divisoria–Gasak via H. Lopez,100.0
"POINT (120.9691171 14.6098265)",14.6098265, 120.9691171,Divisoria–Gasak via H. Lopez,100.0
"POINT (120.96956 14.61201)",14.61201,120.96956,Divisoria–Gasak via H. Lopez,100.0
"POINT (120.9706619 14.6176126)",14.6176126, 120.9706619,Divisoria–Gasak via H. Lopez,100.0
