WKT,Longitude,Latitude,Route Name,Route Number
POINT (120.971409388785 14.6061748575899),120.9714094,14.60617486,Cubao-Divisoria,2
POINT (120.969740744771 14.6053228621878),120.9697407,14.60532286,Cubao-Divisoria,2
POINT (120.968209207372 14.6035872779474),120.9682092,14.60358728,Cubao-Divisoria,2
POINT (120.964597 14.5989322),120.964597,14.5989322,Divisoria-San Juan,3
POINT (120.966996319708 14.6023866197085),120.9669963,14.60238662,Divisoria-San Juan,3
POINT (120.968399519708 14.6037499197085),120.9683995,14.60374992,Divisoria-San Juan,3
POINT (120.964597 14.5989322),120.964597,14.5989322,Divisoria-San Juan,3
POINT (120.972046369708 14.6054904697085),120.9720464,14.60549047,Divisoria-San Juan,3
POINT (120.9741307 14.6030872),120.9741307,14.6030872,Divisoria-San Juan,3
POINT (120.9747258 14.6010326),120.9747258,14.6010326,Divisoria-San Juan,3
POINT (120.977499819708 14.6000706),120.9774998,14.6000706,Divisoria-San Juan,3
POINT (120.981765919708 14.6022231197085),120.9817659,14.60222312,Divisoria-San Juan,3
POINT (120.980244819708 14.5973569697085),120.9802448,14.59735697,Divisoria-San Juan,3
POINT (120.985881419708 14.6008543197085),120.9858814,14.60085432,Divisoria-San Juan,3
POINT (120.991603419708 14.6009168697085),120.9916034,14.60091687,Divisoria-San Juan,3
POINT (120.9993774 14.6007586999999),120.9993774,14.6007587,Divisoria-San Juan,3
POINT (120.9993774 14.6007586999999),120.9993774,14.6007587,Divisoria-San Juan,3
POINT (121.003944569708 14.6004065697085),121.0039446,14.60040657,Divisoria-San Juan,3
POINT (121.006714419708 14.6007296197085),121.0067144,14.60072962,Divisoria-San Juan,3
POINT (120.9993774 14.6007586999999),120.9993774,14.6007587,Divisoria-San Juan,3
POINT (120.9993774 14.6007586999999),120.9993774,14.6007587,Divisoria-San Juan,3
POINT (121.015940919708 14.6029047197084),121.0159409,14.60290472,Divisoria-San Juan,3
POINT (121.0116485 14.5991355),121.0116485,14.5991355,Divisoria-San Juan,3
POINT (121.019644969708 14.6012427697085),121.019645,14.60124277,Divisoria-San Juan,3
POINT (121.022533873271 14.6047970693113),121.0225339,14.60479707,Divisoria-San Juan,3
POINT (121.022288982895 14.6091388246847),121.022289,14.60913882,Divisoria-San Juan,3
POINT (121.0205408 14.6020251999999),121.0205408,14.6020252,Divisoria-San Juan,3
POINT (121.025525719708 14.6063785197085),121.0255257,14.60637852,Divisoria-San Juan,3
POINT (121.019985119708 14.6018764697085),121.0199851,14.60187647,Divisoria-San Juan,3
POINT (120.999429709943 14.6011350368184),120.9994297,14.60113504,Paco-Sta. Mesa Rotonda via Nagtahan,4
POINT (120.997325136558 14.5895635723963),120.9973251,14.58956357,Paco-Sta. Mesa Rotonda via Nagtahan,4
POINT (120.996203185231 14.5882227027197),120.9962032,14.5882227,Paco-Sta. Mesa Rotonda via Nagtahan,4
POINT (120.995392136079 14.5873004412748),120.9953921,14.58730044,Paco-Sta. Mesa Rotonda via Nagtahan,4
POINT (120.991631619481 14.5698944002858),120.9916316,14.5698944,Paco-Sta. Mesa Rotonda via Nagtahan,4
POINT (120.994956201687 14.5813569856807),120.9949562,14.58135699,Paco-Sta. Mesa Rotonda via Nagtahan,4
POINT (120.9790281 14.5988986),120.9790281,14.5988986,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.9790281 14.5988986),120.9790281,14.5988986,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.982768019708 14.5981755197085),120.982768,14.59817552,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.982768019708 14.5981755197085),120.982768,14.59817552,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.982768019708 14.5981755197085),120.982768,14.59817552,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.983773669708 14.606242),120.9837737,14.606242,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.981964519708 14.6096169197085),120.9819645,14.60961692,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.982041219708 14.6107188197085),120.9820412,14.61071882,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.982234319708 14.6129729197085),120.9822343,14.61297292,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.9818962 14.6036458),120.9818962,14.6036458,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.9786696 14.6166361197085),120.9786696,14.61663612,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.982506219708 14.6192365197085),120.9825062,14.61923652,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.98322934347 14.6225260801046),120.9832293,14.62252608,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.984488001322 14.6572537417156),120.984488,14.65725374,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.982837860203 14.6289690091406),120.9828379,14.62896901,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.9790281 14.5988986),120.9790281,14.5988986,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.9790281 14.5988986),120.9790281,14.5988986,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.978450719708 14.6391751197085),120.9784507,14.63917512,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.9790281 14.5988986),120.9790281,14.5988986,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.980543719708 14.6024545197085),120.9805437,14.60245452,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.9790281 14.5988986),120.9790281,14.5988986,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.983960772805 14.6526472454032),120.9839608,14.65264725,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.982977219708 14.6430042197085),120.9829772,14.64300422,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.9790281 14.5988986),120.9790281,14.5988986,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.9759807 14.6474444),120.9759807,14.6474444,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.9790281 14.5988986),120.9790281,14.5988986,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.9790281 14.5988986),120.9790281,14.5988986,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.9790281 14.5988986),120.9790281,14.5988986,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.9790281 14.5988986),120.9790281,14.5988986,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.982948819708 14.6565545697085),120.9829488,14.65655457,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.982596419708 14.6589263197085),120.9825964,14.65892632,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.982727419708 14.6603767197085),120.9827274,14.66037672,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.984121838881 14.663147327433),120.9841218,14.66314733,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.9840472 14.6651303),120.9840472,14.6651303,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.982326627498 14.6676333593957),120.9823266,14.66763336,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.981062769708 14.6682560197085),120.9810628,14.66825602,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.980984769708 14.6711859697085),120.9809848,14.67118597,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.979922719708 14.6738770197085),120.9799227,14.67387702,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.978909119708 14.6764370697085),120.9789091,14.67643707,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.977411719708 14.6801584697084),120.9774117,14.68015847,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.976247769708 14.6823104197085),120.9762478,14.68231042,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.974793919708 14.6847886197085),120.9747939,14.68478862,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.975656119708 14.6838480697085),120.9756561,14.68384807,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.973872819708 14.6863445197085),120.9738728,14.68634452,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.972423919708 14.6953397197085),120.9724239,14.69533972,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.974960099742 14.6901868094281),120.9749601,14.69018681,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.959709169708 14.7030429697085),120.9597092,14.70304297,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.969414419708 14.6911227197085),120.9694144,14.69112272,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.968481733363 14.6928600887819),120.9684817,14.69286009,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.964787919708 14.6915201197085),120.9647879,14.69152012,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.964175407291 14.692918430695),120.9641754,14.69291843,"Karuhatan-Sta. Cruz via F. Huertas, Oroquieta",5
POINT (120.976877 14.579474),120.976877,14.579474,Project 2/3-TM Kalaw (via E Rodriguez),6
POINT (120.979333819708 14.5885644197085),120.9793338,14.58856442,Project 2/3-TM Kalaw (via E Rodriguez),6
POINT (120.9750843 14.5826472),120.9750843,14.5826472,Project 2/3-TM Kalaw (via E Rodriguez),6
POINT (120.9833302 14.5972897),120.9833302,14.5972897,Project 2/3-TM Kalaw (via E Rodriguez),6
POINT (120.986690419708 14.6039105197085),120.9866904,14.60391052,Project 2/3-TM Kalaw (via E Rodriguez),6
POINT (120.986690419708 14.6039105197085),120.9866904,14.60391052,Project 2/3-TM Kalaw (via E Rodriguez),6
POINT (120.9880394 14.6052594999999),120.9880394,14.6052595,Project 2/3-TM Kalaw (via E Rodriguez),6
POINT (120.988143669708 14.6088467197085),120.9881437,14.60884672,Project 2/3-TM Kalaw (via E Rodriguez),6
POINT (120.988143669708 14.6088467197085),120.9881437,14.60884672,Project 2/3-TM Kalaw (via E Rodriguez),6
POINT (120.991986119708 14.6098287197085),120.9919861,14.60982872,Project 2/3-TM Kalaw (via E Rodriguez),6
POINT (120.9880394 14.6052594999999),120.9880394,14.6052595,Project 2/3-TM Kalaw (via E Rodriguez),6
POINT (120.9880394 14.6052594999999),120.9880394,14.6052595,Project 2/3-TM Kalaw (via E Rodriguez),6
POINT (120.997235619708 14.6135330197085),120.9972356,14.61353302,Project 2/3-TM Kalaw (via E Rodriguez),6
POINT (120.9880394 14.6052594999999),120.9880394,14.6052595,Project 2/3-TM Kalaw (via E Rodriguez),6
POINT (120.9957848 14.6144637999999),120.9957848,14.6144638,Project 2/3-TM Kalaw (via E Rodriguez),6
POINT (121.002505669708 14.6135162197085),121.0025057,14.61351622,Project 2/3-TM Kalaw (via E Rodriguez),6
POINT (121.011494519708 14.6163908697085),121.0114945,14.61639087,Project 2/3-TM Kalaw (via E Rodriguez),6
POINT (121.0016124 14.6150057),121.0016124,14.6150057,Project 2/3-TM Kalaw (via E Rodriguez),6
POINT (121.012595250692 14.6184472156198),121.0125953,14.61844722,Project 2/3-TM Kalaw (via E Rodriguez),6
POINT (121.016209769708 14.6186711197084),121.0162098,14.61867112,Project 2/3-TM Kalaw (via E Rodriguez),6
POINT (121.041521619708 14.6229412197085),121.0415216,14.62294122,Project 2/3-TM Kalaw (via E Rodriguez),6
POINT (121.020631569708 14.6199977697085),121.0206316,14.61999777,Project 2/3-TM Kalaw (via E Rodriguez),6
POINT (121.024088619708 14.6210885197085),121.0240886,14.62108852,Project 2/3-TM Kalaw (via E Rodriguez),6
POINT (121.026707419708 14.6216131197085),121.0267074,14.62161312,Project 2/3-TM Kalaw (via E Rodriguez),6
POINT (121.029128419708 14.6228617197085),121.0291284,14.62286172,Project 2/3-TM Kalaw (via E Rodriguez),6
POINT (121.0320766 14.6236701),121.0320766,14.6236701,Project 2/3-TM Kalaw (via E Rodriguez),6
POINT (121.03351 14.6267988),121.03351,14.6267988,Project 2/3-TM Kalaw (via E Rodriguez),6
POINT (121.03351 14.6267988),121.03351,14.6267988,Project 2/3-TM Kalaw (via E Rodriguez),6
POINT (121.03351 14.6267988),121.03351,14.6267988,Project 2/3-TM Kalaw (via E Rodriguez),6
POINT (121.043513919708 14.6290912197085),121.0435139,14.62909122,Project 2/3-TM Kalaw (via E Rodriguez),6
POINT (121.046066019708 14.6298638197085),121.046066,14.62986382,Project 2/3-TM Kalaw (via E Rodriguez),6
POINT (121.048480419708 14.6305565197085),121.0484804,14.63055652,Project 2/3-TM Kalaw (via E Rodriguez),6
POINT (121.050822319708 14.6312258197085),121.0508223,14.63122582,Project 2/3-TM Kalaw (via E Rodriguez),6
POINT (121.053012519708 14.6318674197085),121.0530125,14.63186742,Project 2/3-TM Kalaw (via E Rodriguez),6
POINT (121.055250019708 14.6325161197085),121.05525,14.63251612,Project 2/3-TM Kalaw (via E Rodriguez),6
POINT (121.057793919708 14.6319471197085),121.0577939,14.63194712,Project 2/3-TM Kalaw (via E Rodriguez),6
POINT (121.059716769708 14.6300720197085),121.0597168,14.63007202,Project 2/3-TM Kalaw (via E Rodriguez),6
POINT (121.059726619708 14.6294633197085),121.0597266,14.62946332,Project 2/3-TM Kalaw (via E Rodriguez),6
POINT (121.061707619708 14.6272507197085),121.0617076,14.62725072,Project 2/3-TM Kalaw (via E Rodriguez),6
POINT (121.063100669708 14.6272763197085),121.0631007,14.62727632,Project 2/3-TM Kalaw (via E Rodriguez),6
POINT (121.0628914 14.628192),121.0628914,14.628192,Project 2/3-TM Kalaw (via E Rodriguez),6
POINT (120.981765919708 14.6022231197085),120.9817659,14.60222312,Parang - Cubao,7
POINT (120.980244819708 14.5973569697085),120.9802448,14.59735697,Parang - Cubao,7
POINT (120.984887113368 14.6031133400747),120.9848871,14.60311334,Parang - Cubao,7
POINT (120.985751919708 14.6007799197085),120.9857519,14.60077992,Parang - Cubao,7
POINT (120.990614562292 14.600459097351),120.9906146,14.6004591,Parang - Cubao,7
POINT (120.991603419708 14.6009168697085),120.9916034,14.60091687,Parang - Cubao,7
POINT (120.9993774 14.6007586999999),120.9993774,14.6007587,Parang - Cubao,7
POINT (120.9993774 14.6007586999999),120.9993774,14.6007587,Parang - Cubao,7
POINT (121.003944569708 14.6004065697085),121.0039446,14.60040657,Parang - Cubao,7
POINT (120.9993774 14.6007586999999),120.9993774,14.6007587,Parang - Cubao,7
POINT (120.9993774 14.6007586999999),120.9993774,14.6007587,Parang - Cubao,7
POINT (120.9993774 14.6007586999999),120.9993774,14.6007587,Parang - Cubao,7
POINT (121.017072953652 14.5993386543471),121.017073,14.59933865,Parang - Cubao,7
POINT (121.016060558161 14.6027513512377),121.0160606,14.60275135,Parang - Cubao,7
POINT (121.019264084947 14.6061074626898),121.0192641,14.60610746,Parang - Cubao,7
POINT (121.019188519708 14.6057417697085),121.0191885,14.60574177,Parang - Cubao,7
POINT (121.022283348652 14.6091838585582),121.0222833,14.60918386,Parang - Cubao,7
POINT (121.024008269708 14.6072591),121.0240083,14.6072591,Parang - Cubao,7
POINT (121.026189578825 14.6105670719204),121.0261896,14.61056707,Parang - Cubao,7
POINT (121.027486112689 14.6109577263976),121.0274861,14.61095773,Parang - Cubao,7
POINT (121.03082669992 14.6120663440016),121.0308267,14.61206634,Parang - Cubao,7
POINT (121.0288514 14.611607),121.0288514,14.611607,Parang - Cubao,7
POINT (121.0299265 14.6124793),121.0299265,14.6124793,Parang - Cubao,7
POINT (121.037114319708 14.6134208197085),121.0371143,14.61342082,Parang - Cubao,7
POINT (121.039656087411 14.6167128522685),121.0396561,14.61671285,Parang - Cubao,7
POINT (121.0378102 14.6169159),121.0378102,14.6169159,Parang - Cubao,7
POINT (121.0191751 14.6019568),121.0191751,14.6019568,Parang - Cubao,7
POINT (121.0421102 14.6092608),121.0421102,14.6092608,Parang - Cubao,7
POINT (121.051072935177 14.6191904484152),121.0510729,14.61919045,Parang - Cubao,7
POINT (121.051462819708 14.6206769697084),121.0514628,14.62067697,Parang - Cubao,7
POINT (121.051765719708 14.6216399197085),121.0517657,14.62163992,Parang - Cubao,7
POINT (121.054119619708 14.6226059197085),121.0541196,14.62260592,Parang - Cubao,7
POINT (121.054119619708 14.6226059197085),121.0541196,14.62260592,Parang - Cubao,7
POINT (121.055869519708 14.6235101197085),121.0558695,14.62351012,Parang - Cubao,7
POINT (121.059068719708 14.6251863197085),121.0590687,14.62518632,Parang - Cubao,7
POINT (121.06324672314 14.6277838801577),121.0632467,14.62778388,Parang - Cubao,7
POINT (121.048109046235 14.6206783420575),121.048109,14.62067834,Parang - Cubao,7
POINT (121.067461269708 14.6279788697085),121.0674613,14.62797887,Parang - Cubao,7
POINT (121.069207219708 14.6285381197085),121.0692072,14.62853812,Parang - Cubao,7
POINT (121.071831269708 14.6301534197085),121.0718313,14.63015342,Parang - Cubao,7
POINT (121.0632899 14.6277071999999),121.0632899,14.6277072,Parang - Cubao,7
POINT (121.0779377 14.6309384),121.0779377,14.6309384,Parang - Cubao,7
POINT (121.0779377 14.6309384),121.0779377,14.6309384,Parang - Cubao,7
POINT (121.0830711 14.6329909999999),121.0830711,14.632991,Parang - Cubao,7
POINT (121.0779377 14.6309384),121.0779377,14.6309384,Parang - Cubao,7
POINT (121.0779377 14.6309384),121.0779377,14.6309384,Parang - Cubao,7
POINT (121.086223649024 14.6341278793118),121.0862236,14.63412788,Parang - Cubao,7
POINT (121.097344494643 14.6356090679369),121.0973445,14.63560907,Parang - Cubao,7
POINT (121.097377797714 14.6413112261691),121.0973778,14.64131123,Parang - Cubao,7
POINT (121.095040819708 14.6411254197085),121.0950408,14.64112542,Parang - Cubao,7
POINT (121.101667573491 14.6494999352627),121.1016676,14.64949994,Parang - Cubao,7
POINT (121.096536979354 14.6456400307699),121.096537,14.64564003,Parang - Cubao,7
POINT (121.096244919708 14.6456397697085),121.0962449,14.64563977,Parang - Cubao,7
POINT (121.101673400309 14.6494872643053),121.1016734,14.64948726,Parang - Cubao,7
POINT (121.101519819708 14.6493995197085),121.1015198,14.64939952,Parang - Cubao,7
POINT (121.10315312473 14.6531246884655),121.1031531,14.65312469,Parang - Cubao,7
POINT (121.103264118141 14.6546216162923),121.1032641,14.65462162,Parang - Cubao,7
POINT (121.1033686 14.6552850197085),121.1033686,14.65528502,Parang - Cubao,7
POINT (121.104425519708 14.6550492197085),121.1044255,14.65504922,Parang - Cubao,7
POINT (121.1033686 14.6552850197085),121.1033686,14.65528502,Parang - Cubao,7
POINT (121.1085616 14.6571014),121.1085616,14.6571014,Parang - Cubao,7
POINT (121.1085616 14.6571014),121.1085616,14.6571014,Parang - Cubao,7
POINT (121.1085616 14.6571014),121.1085616,14.6571014,Parang - Cubao,7
POINT (121.117418919708 14.6601707),121.1174189,14.6601707,Parang - Cubao,7
POINT (121.117413319708 14.6616227197085),121.1174133,14.66162272,Parang - Cubao,7
POINT (121.1073082 14.657748),121.1073082,14.657748,Parang - Cubao,7
POINT (121.125166369708 14.6632383197085),121.1251664,14.66323832,Parang - Cubao,7
POINT (121.126438176172 14.6645726785458),121.1264382,14.66457268,Parang - Cubao,7
POINT (121.007253219708 14.6107982197085),121.0072532,14.61079822,Balic-Balic-Quiapo (Barbosa) via Lepanto,8
POINT (121.005364519708 14.6109417197085),121.0053645,14.61094172,Balic-Balic-Quiapo (Barbosa) via Lepanto,8
POINT (121.003682419708 14.6095388197085),121.0036824,14.60953882,Balic-Balic-Quiapo (Barbosa) via Lepanto,8
POINT (121.002407919708 14.6074507197085),121.0024079,14.60745072,Balic-Balic-Quiapo (Barbosa) via Lepanto,8
POINT (120.9944858 14.6023284999999),120.9944858,14.6023285,Balic-Balic-Quiapo (Barbosa) via Lepanto,8
POINT (120.9944858 14.6023284999999),120.9944858,14.6023285,Balic-Balic-Quiapo (Barbosa) via Lepanto,8
POINT (120.9944858 14.6023284999999),120.9944858,14.6023285,Balic-Balic-Quiapo (Barbosa) via Lepanto,8
POINT (120.9944858 14.6023284999999),120.9944858,14.6023285,Balic-Balic-Quiapo (Barbosa) via Lepanto,8
POINT (120.9930093 14.6036873),120.9930093,14.6036873,Balic-Balic-Quiapo (Barbosa) via Lepanto,8
POINT (120.992886419708 14.6045366697085),120.9928864,14.60453667,Balic-Balic-Quiapo (Barbosa) via Lepanto,8
POINT (120.9872736 14.6003228),120.9872736,14.6003228,Balic-Balic-Quiapo (Barbosa) via Lepanto,8
POINT (120.9856604 14.6030501),120.9856604,14.6030501,Balic-Balic-Quiapo (Barbosa) via Lepanto,8
POINT (120.994269602995 14.6079989600526),120.9942696,14.60799896,Balic-Balic-Quiapo (Barbosa) via Lepanto,8
POINT (120.985882251372 14.5982711626046),120.9858823,14.59827116,Balic-Balic-Quiapo (Barbosa) via Lepanto,8
POINT (120.983621008232 14.5975874813752),120.983621,14.59758748,Balic-Balic-Quiapo (Barbosa) via Lepanto,8
POINT (120.962276977872 14.602578831167),120.962277,14.60257883,Divisoria-Pier North via Plaza Moriones,9
POINT (120.961533507477 14.6046711129173),120.9615335,14.60467111,Divisoria-Pier North via Plaza Moriones,9
POINT (120.961156641248 14.6093062068989),120.9611566,14.60930621,Divisoria-Pier North via Plaza Moriones,9
POINT (120.966894542343 14.6099169094036),120.9668945,14.60991691,Divisoria-Pier North via Plaza Moriones,9
POINT (120.967766333696 14.6097854954559),120.9677663,14.6097855,Divisoria-Pier North via Plaza Moriones,9
POINT (120.958998969708 14.6141191697085),120.958999,14.61411917,North Harbor-Quiapo via Evangelista,10
POINT (120.959627419708 14.6080746197085),120.9596274,14.60807462,North Harbor-Quiapo via Evangelista,10
POINT (120.960188019708 14.6033425197085),120.960188,14.60334252,North Harbor-Quiapo via Evangelista,10
POINT (120.960956765918 14.609440995471),120.9609568,14.609441,North Harbor-Quiapo via Evangelista,10
POINT (120.961510638881 14.6047228509932),120.9615106,14.60472285,North Harbor-Quiapo via Evangelista,10
POINT (120.9639695 14.5963644),120.9639695,14.5963644,North Harbor-Quiapo via Evangelista,10
POINT (120.964597 14.5989322),120.964597,14.5989322,North Harbor-Quiapo via Evangelista,10
POINT (120.966996319708 14.6023866197085),120.9669963,14.60238662,North Harbor-Quiapo via Evangelista,10
POINT (120.968399519708 14.6037499197085),120.9683995,14.60374992,North Harbor-Quiapo via Evangelista,10
POINT (120.964597 14.5989322),120.964597,14.5989322,North Harbor-Quiapo via Evangelista,10
POINT (120.972046369708 14.6054904697085),120.9720464,14.60549047,North Harbor-Quiapo via Evangelista,10
POINT (120.964865269708 14.6025897197085),120.9648653,14.60258972,North Harbor-Quiapo via Evangelista,10
POINT (120.9741307 14.6030872),120.9741307,14.6030872,North Harbor-Quiapo via Evangelista,10
POINT (120.9747258 14.6010326),120.9747258,14.6010326,North Harbor-Quiapo via Evangelista,10
POINT (120.977499819708 14.6000706),120.9774998,14.6000706,North Harbor-Quiapo via Evangelista,10
POINT (120.981765919708 14.6022231197085),120.9817659,14.60222312,North Harbor-Quiapo via Evangelista,10
POINT (120.9833302 14.5972897),120.9833302,14.5972897,North Harbor-Quiapo via Evangelista,10
POINT (120.9833302 14.5972897),120.9833302,14.5972897,North Harbor-Quiapo via Evangelista,10
POINT (120.9976694 14.5692133),120.9976694,14.5692133,P. Faura - San Andres,11
POINT (120.9969352 14.5536890999999),120.9969352,14.5536891,P. Faura - San Andres,11
POINT (120.9847642 14.5711007),120.9847642,14.5711007,P. Faura - San Andres,11
POINT (120.9875425 14.5714506),120.9875425,14.5714506,P. Faura - San Andres,11
POINT (120.986660919708 14.5795232197085),120.9866609,14.57952322,P. Faura - San Andres,11
POINT (120.984698219708 14.5785440197085),120.9846982,14.57854402,P. Faura - San Andres,11
POINT (120.982241219708 14.5770639197085),120.9822412,14.57706392,P. Faura - San Andres,11
POINT (120.980540819708 14.5763492197085),120.9805408,14.57634922,P. Faura - San Andres,11
POINT (121.0120069 14.5813421),121.0120069,14.5813421,Pier South - Sta Ana via P. Faura,12
POINT (121.0132633 14.5819441999999),121.0132633,14.5819442,Pier South - Sta Ana via P. Faura,12
POINT (121.016512519708 14.5834274197085),121.0165125,14.58342742,Pier South - Sta Ana via P. Faura,12
POINT (121.017756419708 14.5844442197085),121.0177564,14.58444422,Pier South - Sta Ana via P. Faura,12
POINT (120.997414918376 14.5787831389625),120.9974149,14.57878314,Pier South - Sta Ana via P. Faura,12
POINT (121.006069645761 14.5799017056129),121.0060696,14.57990171,Pier South - Sta Ana via P. Faura,12
POINT (120.998215919708 14.5773727197085),120.9982159,14.57737272,Pier South - Sta Ana via P. Faura,12
POINT (120.996611730985 14.5788402092414),120.9966117,14.57884021,Pier South - Sta Ana via P. Faura,12
POINT (120.991953819708 14.5769032197085),120.9919538,14.57690322,Pier South - Sta Ana via P. Faura,12
POINT (120.9875425 14.5714506),120.9875425,14.5714506,Pier South - Sta Ana via P. Faura,12
POINT (120.9861981 14.5628423),120.9861981,14.5628423,Pier South - Sta Ana via P. Faura,12
POINT (120.982241219708 14.5770639197085),120.9822412,14.57706392,Pier South - Sta Ana via P. Faura,12
POINT (120.980540819708 14.5763492197085),120.9805408,14.57634922,Pier South - Sta Ana via P. Faura,12
POINT (120.980557019708 14.5747609197085),120.980557,14.57476092,Pier South - Sta Ana via P. Faura,12
POINT (120.979322165299 14.5763854512175),120.9793222,14.57638545,Pier South - Sta Ana via P. Faura,12
POINT (120.984600719708 14.5765181697085),120.9846007,14.57651817,Pier South - Sta Ana via P. Faura,12
POINT (120.980244819708 14.5973569697085),120.9802448,14.59735697,Navotas - Recto via Heroes Del 96,13
POINT (120.981765919708 14.6022231197085),120.9817659,14.60222312,Navotas - Recto via Heroes Del 96,13
POINT (120.981708569708 14.6070101197085),120.9817086,14.60701012,Navotas - Recto via Heroes Del 96,13
POINT (120.981619719708 14.6051454197085),120.9816197,14.60514542,Navotas - Recto via Heroes Del 96,13
POINT (120.981964519708 14.6096169197085),120.9819645,14.60961692,Navotas - Recto via Heroes Del 96,13
POINT (120.982041219708 14.6107188197085),120.9820412,14.61071882,Navotas - Recto via Heroes Del 96,13
POINT (120.982234319708 14.6129729197085),120.9822343,14.61297292,Navotas - Recto via Heroes Del 96,13
POINT (120.981708569708 14.6070101197085),120.9817086,14.60701012,Navotas - Recto via Heroes Del 96,13
POINT (120.9786696 14.6166361197085),120.9786696,14.61663612,Navotas - Recto via Heroes Del 96,13
POINT (120.980528119708 14.6192962197085),120.9805281,14.61929622,Navotas - Recto via Heroes Del 96,13
POINT (120.981911995705 14.6219028576126),120.981912,14.62190286,Navotas - Recto via Heroes Del 96,13
POINT (120.9790281 14.5991087),120.9790281,14.5991087,Navotas - Recto via Heroes Del 96,13
POINT (120.981060715014 14.6243035379518),120.9810607,14.62430354,Navotas - Recto via Heroes Del 96,13
POINT (120.980315053108 14.6251113244851),120.9803151,14.62511132,Navotas - Recto via Heroes Del 96,13
POINT (120.979031712172 14.6257118735838),120.9790317,14.62571187,Navotas - Recto via Heroes Del 96,13
POINT (120.977689333662 14.6189135771952),120.9776893,14.61891358,Navotas - Recto via Heroes Del 96,13
POINT (120.979388510782 14.6289972173563),120.9793885,14.62899722,Navotas - Recto via Heroes Del 96,13
